global_batch,stage_n,epoch_in_stage,batch_idx,loss_batch
11781,1,92,97,0.02509124018251896
11782,1,92,98,0.04342141002416611
11783,1,92,99,0.01076512224972248
11784,1,92,100,0.01678389310836792
11785,1,92,101,0.11953527480363846
11786,1,92,102,0.0018530075903981924
11787,1,92,103,0.021474841982126236
11788,1,92,104,0.004337117541581392
11789,1,92,105,0.02344358339905739
11790,1,92,106,0.02635211870074272
11791,1,92,107,0.014836061745882034
11792,1,92,108,2.454578399658203
11793,1,92,109,0.022989239543676376
11794,1,92,110,0.005436484701931477
11795,1,92,111,0.01078008208423853
11796,1,92,112,0.008181284181773663
11797,1,92,113,0.004648873582482338
11798,1,92,114,0.004634521901607513
11799,1,92,115,0.016395393759012222
11800,1,92,116,0.003838531905785203
11801,1,92,117,0.01020141039043665
11802,1,92,118,0.03701457753777504
11803,1,92,119,0.007165202405303717
11804,1,92,120,0.020668508484959602
11805,1,92,121,0.009724563919007778
11806,1,92,122,0.004184683319181204
11807,1,92,123,0.004107700660824776
11808,1,92,124,0.0028180694207549095
11809,1,92,125,0.0027998550795018673
11810,1,92,126,0.002292964141815901
11811,1,93,0,0.05534018948674202
11812,1,93,1,0.0008579234126955271
11813,1,93,2,0.04592253267765045
11814,1,93,3,0.005998111795634031
11815,1,93,4,0.002352084731683135
11816,1,93,5,0.004779989831149578
11817,1,93,6,0.0026875585317611694
11818,1,93,7,0.0017599757993593812
11819,1,93,8,0.03322504460811615
11820,1,93,9,0.021347252652049065
11821,1,93,10,0.00144668179564178
11822,1,93,11,0.0011509442701935768
11823,1,93,12,0.001474548364058137
11824,1,93,13,0.13732366263866425
11825,1,93,14,0.003942806739360094
11826,1,93,15,0.0014555852394551039
11827,1,93,16,0.0030104657635092735
11828,1,93,17,0.018876034766435623
11829,1,93,18,0.0013248976320028305
11830,1,93,19,0.0011284694774076343
11831,1,93,20,0.002774735912680626
11832,1,93,21,0.01624492183327675
11833,1,93,22,0.0062476834282279015
11834,1,93,23,0.011093609035015106
11835,1,93,24,0.005080314818769693
11836,1,93,25,0.0074619511142373085
11837,1,93,26,0.0015539380256086588
11838,1,93,27,0.013166754506528378
11839,1,93,28,2.156224489212036
11840,1,93,29,0.005410776473581791
11841,1,93,30,0.0019392961403355002
11842,1,93,31,0.02006632462143898
11843,1,93,32,0.04603343456983566
11844,1,93,33,0.022444069385528564
11845,1,93,34,0.01406487450003624
11846,1,93,35,0.0327695794403553
11847,1,93,36,0.0037880041636526585
11848,1,93,37,0.005099654197692871
11849,1,93,38,0.0022722515277564526
11850,1,93,39,0.0027483017183840275
11851,1,93,40,0.01083344779908657
11852,1,93,41,0.0046920813620090485
11853,1,93,42,0.004642028361558914
11854,1,93,43,0.003195443656295538
11855,1,93,44,0.0038717484567314386
11856,1,93,45,0.0034715025685727596
11857,1,93,46,0.0009271280723623931
11858,1,93,47,0.008224950172007084
11859,1,93,48,0.0026756064034998417
11860,1,93,49,0.014354272745549679
11861,1,93,50,0.0033950665965676308
11862,1,93,51,0.0027959852013736963
11863,1,93,52,0.003442375687882304
11864,1,93,53,0.004958141595125198
11865,1,93,54,0.0019207349978387356
11866,1,93,55,0.005779503379017115
11867,1,93,56,1.0398943424224854
11868,1,93,57,0.0030363393016159534
11869,1,93,58,0.10239967703819275
11870,1,93,59,0.002490011043846607
11871,1,93,60,0.0028961696662008762
11872,1,93,61,0.0016511715948581696
11873,1,93,62,0.0013173872139304876
11874,1,93,63,0.008733166381716728
11875,1,93,64,0.00153613172005862
11876,1,93,65,0.003156461287289858
11877,1,93,66,0.0036776456981897354
11878,1,93,67,0.0015459626447409391
11879,1,93,68,0.003603206016123295
11880,1,93,69,0.001999692525714636
11881,1,93,70,0.0015946566127240658
11882,1,93,71,0.0010355981066823006
11883,1,93,72,0.0010955980978906155
11884,1,93,73,0.7990748882293701
11885,1,93,74,0.003092649392783642
11886,1,93,75,0.0012456896947696805
11887,1,93,76,0.41527867317199707
11888,1,93,77,0.0014399966457858682
11889,1,93,78,0.0010289804777130485
11890,1,93,79,0.0015609682304784656
11891,1,93,80,0.0015814665239304304
11892,1,93,81,0.0012212765868753195
11893,1,93,82,0.0023352866992354393
11894,1,93,83,1.685379981994629
11895,1,93,84,0.0021873319055885077
11896,1,93,85,0.0014456770149990916
11897,1,93,86,0.04274900257587433
11898,1,93,87,0.0038644152227789164
11899,1,93,88,0.002370936330407858
11900,1,93,89,0.0020887539722025394
11901,1,93,90,0.034932442009449005
11902,1,93,91,0.001877705450169742
11903,1,93,92,0.0006917071295902133
11904,1,93,93,0.0037292931228876114
11905,1,93,94,0.0008895050268620253
11906,1,93,95,0.0018167452653869987
11907,1,93,96,0.0015773611376062036
11908,1,93,97,0.0011602893937379122
11909,1,93,98,0.040410496294498444
11910,1,93,99,0.0007305607432499528
11911,1,93,100,0.5766421556472778
11912,1,93,101,0.0006914193509146571
11913,1,93,102,0.001324649783782661
11914,1,93,103,0.0021962979808449745
11915,1,93,104,0.0005538921686820686
11916,1,93,105,0.035708844661712646
11917,1,93,106,0.001173627097159624
11918,1,93,107,0.0038367235101759434
11919,1,93,108,0.02515200525522232
11920,1,93,109,0.0010805729543790221
11921,1,93,110,0.2548375725746155
11922,1,93,111,0.0003751913318410516
11923,1,93,112,0.0013044980587437749
11924,1,93,113,0.011496774852275848
11925,1,93,114,0.014253990724682808
11926,1,93,115,0.0008155911928042769
11927,1,93,116,0.022543326020240784
11928,1,93,117,0.004955357871949673
11929,1,93,118,0.005741327069699764
11930,1,93,119,0.0018696807092055678
11931,1,93,120,0.0009544349741190672
11932,1,93,121,0.0010610173922032118
11933,1,93,122,0.0009605537634342909
11934,1,93,123,0.000993463909253478
11935,1,93,124,0.0014820139622315764
11936,1,93,125,0.09186497330665588
11937,1,93,126,0.004968433640897274
11938,1,94,0,0.006781134754419327
11939,1,94,1,0.0010719789424911141
11940,1,94,2,0.001196140656247735
11941,1,94,3,0.0011951909400522709
11942,1,94,4,0.0015599442413076758
11943,1,94,5,0.0012502253521233797
11944,1,94,6,0.0014763583894819021
11945,1,94,7,0.002388184890151024
11946,1,94,8,0.056481849402189255
11947,1,94,9,0.059719447046518326
11948,1,94,10,0.03638947755098343
11949,1,94,11,0.023901473730802536
11950,1,94,12,0.000998900388367474
11951,1,94,13,0.002360148588195443
11952,1,94,14,0.001937366439960897
11953,1,94,15,0.014834443107247353
11954,1,94,16,0.07543952763080597
11955,1,94,17,0.0016788168577477336
11956,1,94,18,0.0015336306532844901
11957,1,94,19,0.05493296682834625
11958,1,94,20,0.0014629828510805964
11959,1,94,21,0.002267192816361785
11960,1,94,22,0.0014186531770974398
11961,1,94,23,0.002527349628508091
11962,1,94,24,0.0018646628595888615
11963,1,94,25,0.0047084372490644455
11964,1,94,26,0.0009970034006983042
11965,1,94,27,0.0017738542519509792
11966,1,94,28,0.0008396421326324344
11967,1,94,29,0.0019223436247557402
11968,1,94,30,0.0011772899888455868
11969,1,94,31,0.00461546890437603
11970,1,94,32,0.0021832366473972797
11971,1,94,33,0.003750809235498309
11972,1,94,34,0.008159746415913105
11973,1,94,35,0.0020278238225728273
11974,1,94,36,1.0147219896316528
11975,1,94,37,0.0116827841848135
11976,1,94,38,0.3605748414993286
11977,1,94,39,0.5664805769920349
11978,1,94,40,0.0008241253672167659
11979,1,94,41,0.006686077453196049
11980,1,94,42,0.011369260028004646
11981,1,94,43,0.00611690990626812
11982,1,94,44,0.005848277360200882
11983,1,94,45,0.011052867397665977
11984,1,94,46,0.008868496865034103
11985,1,94,47,0.003950939979404211
11986,1,94,48,0.030468378216028214
11987,1,94,49,0.0029514103662222624
11988,1,94,50,0.0039690034464001656
11989,1,94,51,0.0030923231970518827
11990,1,94,52,0.013410757295787334
11991,1,94,53,0.003164921887218952
11992,1,94,54,0.004573725629597902
11993,1,94,55,0.07589681446552277
11994,1,94,56,0.0058867912739515305
11995,1,94,57,0.0009910908993333578
11996,1,94,58,0.03163186460733414
11997,1,94,59,0.001306640449911356
11998,1,94,60,0.0022762056905776262
11999,1,94,61,0.0005017172079533339
12000,1,94,62,0.022904828190803528
12001,1,94,63,0.0009107548394240439
12002,1,94,64,0.0012263255193829536
12003,1,94,65,0.0009298172080889344
12004,1,94,66,0.0015922901220619678
12005,1,94,67,0.02835216000676155
12006,1,94,68,0.002739222254604101
12007,1,94,69,0.0011130714556202292
12008,1,94,70,0.006100235041230917
12009,1,94,71,0.019211167469620705
12010,1,94,72,0.08703245222568512
12011,1,94,73,0.7963219881057739
12012,1,94,74,0.015000916086137295
12013,1,94,75,0.21421745419502258
12014,1,94,76,0.0009225178509950638
12015,1,94,77,0.0007642904529348016
12016,1,94,78,0.0016934579471126199
12017,1,94,79,0.046378303319215775
12018,1,94,80,0.0007832053815945983
12019,1,94,81,0.0009692417224869132
12020,1,94,82,0.04426897317171097
12021,1,94,83,0.0017070199828594923
12022,1,94,84,0.0012966662179678679
12023,1,94,85,0.0011435530614107847
12024,1,94,86,0.0005739555926993489
12025,1,94,87,0.003540425095707178
12026,1,94,88,0.038349032402038574
12027,1,94,89,0.0016691487981006503
12028,1,94,90,1.6146340370178223
12029,1,94,91,0.0008378798374906182
12030,1,94,92,0.0011756282765418291
12031,1,94,93,0.0032362223137170076
12032,1,94,94,0.0013877375749871135
12033,1,94,95,0.0031937253661453724
12034,1,94,96,0.009657565504312515
12035,1,94,97,0.0045884037390351295
12036,1,94,98,0.0008605056791566312
12037,1,94,99,0.0019608535803854465
12038,1,94,100,0.0005425939452834427
12039,1,94,101,0.0014018828514963388
12040,1,94,102,0.0006504671764560044
12041,1,94,103,0.0014965771697461605
12042,1,94,104,0.00047949145664460957
12043,1,94,105,0.0009024930186569691
12044,1,94,106,0.0030089786741882563
12045,1,94,107,0.01558817457407713
12046,1,94,108,0.12726911902427673
12047,1,94,109,0.0011824246030300856
12048,1,94,110,2.203278064727783
12049,1,94,111,0.007816020399332047
12050,1,94,112,0.0013925209641456604
12051,1,94,113,0.0006603684742003679
12052,1,94,114,0.0033871359191834927
12053,1,94,115,0.0015712182503193617
12054,1,94,116,0.0008514834335073829
12055,1,94,117,0.0070276265032589436
12056,1,94,118,0.002353677526116371
12057,1,94,119,0.0027993679977953434
12058,1,94,120,0.0012030841317027807
12059,1,94,121,0.002465717028826475
12060,1,94,122,0.0011924621649086475
12061,1,94,123,0.0018699988722801208
12062,1,94,124,0.0024383412674069405
12063,1,94,125,0.0049437773413956165
12064,1,94,126,0.04096101596951485
12065,1,95,0,0.0008041796972975135
12066,1,95,1,0.002034564036875963
12067,1,95,2,0.0019307341426610947
12068,1,95,3,0.0037777938414365053
12069,1,95,4,0.11468128859996796
12070,1,95,5,0.004084168467670679
12071,1,95,6,0.001078281318768859
12072,1,95,7,0.0038294794503599405
12073,1,95,8,0.0022123923990875483
12074,1,95,9,0.004571916069835424
12075,1,95,10,0.0028649363666772842
12076,1,95,11,0.0011673548724502325
12077,1,95,12,0.028649238869547844
12078,1,95,13,0.0005707644741050899
12079,1,95,14,0.31425613164901733
12080,1,95,15,0.003082792740315199
12081,1,95,16,0.0015910894144326448
12082,1,95,17,0.04350209981203079
12083,1,95,18,0.0007344728801399469
12084,1,95,19,0.03416525945067406
12085,1,95,20,0.0005786750698462129
12086,1,95,21,0.023065879940986633
12087,1,95,22,0.0012536386493593454
12088,1,95,23,0.002262128284201026
12089,1,95,24,0.9631857872009277
12090,1,95,25,0.0007450063130818307
12091,1,95,26,0.035637497901916504
12092,1,95,27,0.001264291349798441
12093,1,95,28,0.048502981662750244
12094,1,95,29,0.0014719301834702492
12095,1,95,30,0.0006132599664852023
12096,1,95,31,0.0010464750230312347
12097,1,95,32,1.9826258420944214
12098,1,95,33,0.028388110920786858
12099,1,95,34,0.016411034390330315
12100,1,95,35,0.001275738119147718
12101,1,95,36,0.013486954383552074
12102,1,95,37,0.0013390753883868456
12103,1,95,38,0.005529019050300121
12104,1,95,39,0.0015747608849778771
12105,1,95,40,0.7214925289154053
12106,1,95,41,0.01864471659064293
12107,1,95,42,0.0032419729977846146
12108,1,95,43,0.001081079593859613
12109,1,95,44,0.0010601561516523361
12110,1,95,45,0.003470693016424775
12111,1,95,46,0.04235009104013443
12112,1,95,47,0.0017021149396896362
12113,1,95,48,0.000775110675022006
12114,1,95,49,0.002063604537397623
12115,1,95,50,0.0006031023804098368
12116,1,95,51,0.0019578011706471443
12117,1,95,52,0.0004951183800585568
12118,1,95,53,0.009078392758965492
12119,1,95,54,0.0049264924600720406
12120,1,95,55,0.0040276749059557915
12121,1,95,56,0.0016120441723614931
12122,1,95,57,0.00563583429902792
12123,1,95,58,0.0008343065856024623
12124,1,95,59,0.004057846497744322
12125,1,95,60,0.003466792870312929
12126,1,95,61,0.0704825222492218
12127,1,95,62,0.008572753518819809
12128,1,95,63,0.0034381141886115074
12129,1,95,64,0.009099775925278664
12130,1,95,65,0.006069967523217201
12131,1,95,66,0.0015385095030069351
12132,1,95,67,0.00807051919400692
12133,1,95,68,0.000968879321590066
12134,1,95,69,0.0304189994931221
12135,1,95,70,0.005668440833687782
12136,1,95,71,0.006795174907892942
12137,1,95,72,0.0015675841132178903
12138,1,95,73,0.0013073697919026017
12139,1,95,74,0.005898281466215849
12140,1,95,75,0.0005881706019863486
12141,1,95,76,0.007835594937205315
12142,1,95,77,0.0026179617270827293
12143,1,95,78,0.010268081910908222
12144,1,95,79,0.017294295132160187
12145,1,95,80,0.0051427879370749
12146,1,95,81,0.0008288566605187953
12147,1,95,82,0.04302874207496643
12148,1,95,83,0.0007041333592496812
12149,1,95,84,0.007982022128999233
12150,1,95,85,0.0007506917463615537
12151,1,95,86,0.016177307814359665
12152,1,95,87,0.0006520429742522538
12153,1,95,88,0.009822921827435493
12154,1,95,89,0.0018219216726720333
12155,1,95,90,0.007224246859550476
12156,1,95,91,0.0011075412621721625
12157,1,95,92,0.002625887980684638
12158,1,95,93,0.006072877906262875
12159,1,95,94,0.0024433890357613564
12160,1,95,95,0.007273432798683643
12161,1,95,96,0.0011575378011912107
12162,1,95,97,0.0015698386123403907
12163,1,95,98,0.007004470564424992
12164,1,95,99,0.00023480947129428387
12165,1,95,100,0.005793140269815922
12166,1,95,101,0.6092617511749268
12167,1,95,102,0.009112665429711342
12168,1,95,103,0.031497009098529816
12169,1,95,104,0.044974640011787415
12170,1,95,105,0.0035441999789327383
12171,1,95,106,0.21370135247707367
12172,1,95,107,0.004881564993411303
12173,1,95,108,0.08266779780387878
12174,1,95,109,0.006758172996342182
12175,1,95,110,0.0444519966840744
12176,1,95,111,0.0014421585947275162
12177,1,95,112,1.6151814460754395
12178,1,95,113,0.001027660327963531
12179,1,95,114,0.014209242537617683
12180,1,95,115,0.042878635227680206
12181,1,95,116,0.005441898945719004
12182,1,95,117,0.020407360047101974
12183,1,95,118,0.00551925553008914
12184,1,95,119,0.03896896168589592
12185,1,95,120,0.007169631309807301
12186,1,95,121,0.10482151806354523
12187,1,95,122,0.011645868420600891
12188,1,95,123,0.005309777334332466
12189,1,95,124,0.008413827046751976
12190,1,95,125,0.01387561485171318
12191,1,95,126,0.0038210912607610226
12192,1,96,0,0.007830630987882614
12193,1,96,1,0.04161528870463371
12194,1,96,2,0.001520649529993534
12195,1,96,3,0.017616700381040573
12196,1,96,4,0.08107499033212662
12197,1,96,5,0.02060820162296295
12198,1,96,6,0.005381429102271795
12199,1,96,7,0.0032212864607572556
12200,1,96,8,0.03778676316142082
12201,1,96,9,0.005678244400769472
12202,1,96,10,0.0013647399609908462
12203,1,96,11,0.00391208752989769
12204,1,96,12,0.002250012941658497
12205,1,96,13,0.0014540697447955608
12206,1,96,14,0.0009287375723943114
12207,1,96,15,0.0011577752884477377
12208,1,96,16,0.0019913162104785442
12209,1,96,17,0.0016973353922367096
12210,1,96,18,0.0014029645826667547
12211,1,96,19,0.004713845439255238
12212,1,96,20,0.008275844156742096
12213,1,96,21,0.0034765128511935472
12214,1,96,22,0.0029586870223283768
12215,1,96,23,0.0007038164767436683
12216,1,96,24,0.005547963548451662
12217,1,96,25,0.00109579018317163
12218,1,96,26,0.004865040071308613
12219,1,96,27,0.001252108020707965
12220,1,96,28,0.005856197793036699
12221,1,96,29,0.0008812270825728774
12222,1,96,30,0.033594951033592224
12223,1,96,31,0.0006862797308713198
12224,1,96,32,0.0035973559133708477
12225,1,96,33,0.003354344516992569
12226,1,96,34,0.002435821108520031
12227,1,96,35,0.001131759723648429
12228,1,96,36,0.0029391185380518436
12229,1,96,37,0.0038267457857728004
12230,1,96,38,0.004622586537152529
12231,1,96,39,0.0003928575897589326
12232,1,96,40,0.003198017831891775
12233,1,96,41,0.001384229864925146
12234,1,96,42,0.002778490073978901
12235,1,96,43,0.027171310037374496
12236,1,96,44,0.1802934855222702
12237,1,96,45,0.0016903202049434185
12238,1,96,46,0.32765811681747437
12239,1,96,47,0.0012979195453226566
12240,1,96,48,0.0027755596674978733
12241,1,96,49,0.0011713085696101189
12242,1,96,50,0.0016638420056551695
12243,1,96,51,0.0042101433500647545
12244,1,96,52,0.00439698901027441
12245,1,96,53,0.0025721206329762936
12246,1,96,54,0.002658784855157137
12247,1,96,55,0.000758394249714911
12248,1,96,56,0.04978695511817932
12249,1,96,57,0.0038578761741518974
12250,1,96,58,0.0021009251940995455
12251,1,96,59,0.0023229806683957577
12252,1,96,60,0.0016160516534000635
12253,1,96,61,0.000840565306134522
12254,1,96,62,0.000898193393368274
12255,1,96,63,0.0031300042755901814
12256,1,96,64,0.0007904911180958152
12257,1,96,65,1.56691575050354
12258,1,96,66,0.016795635223388672
12259,1,96,67,0.017192194238305092
12260,1,96,68,0.07400808483362198
12261,1,96,69,0.008058150298893452
12262,1,96,70,0.0046709077432751656
12263,1,96,71,0.04579945653676987
12264,1,96,72,0.0008509072940796614
12265,1,96,73,0.05006171762943268
12266,1,96,74,0.008250017650425434
12267,1,96,75,0.0023852637968957424
12268,1,96,76,0.03396521136164665
12269,1,96,77,0.006564962211996317
12270,1,96,78,0.0035361323971301317
12271,1,96,79,0.007171195931732655
12272,1,96,80,0.004938852973282337
12273,1,96,81,0.0016539408825337887
12274,1,96,82,0.004493809305131435
12275,1,96,83,0.0014665338676422834
12276,1,96,84,0.004704535938799381
12277,1,96,85,0.004692114423960447
12278,1,96,86,0.0037975371815264225
12279,1,96,87,0.23643025755882263
12280,1,96,88,0.0008565781754441559
12281,1,96,89,0.0068529099225997925
12282,1,96,90,0.004923196043819189
12283,1,96,91,0.04470698535442352
12284,1,96,92,0.012691477313637733
12285,1,96,93,0.013923869468271732
12286,1,96,94,2.186962127685547
12287,1,96,95,0.0026589606422930956
12288,1,96,96,0.009079095907509327
12289,1,96,97,0.010212605819106102
12290,1,96,98,0.006706726271659136
12291,1,96,99,0.018600400537252426
12292,1,96,100,0.003820533398538828
12293,1,96,101,0.0119995828717947
12294,1,96,102,0.011546386405825615
12295,1,96,103,0.012181326746940613
12296,1,96,104,0.04443727061152458
12297,1,96,105,0.602512001991272
12298,1,96,106,0.7597261071205139
12299,1,96,107,0.027813777327537537
12300,1,96,108,0.007201063446700573
12301,1,96,109,0.0035143443383276463
12302,1,96,110,0.01166277565062046
12303,1,96,111,0.002765527693554759
12304,1,96,112,0.005336882080882788
12305,1,96,113,0.05584791675209999
12306,1,96,114,0.002534957602620125
12307,1,96,115,0.012871978804469109
12308,1,96,116,0.03661109134554863
12309,1,96,117,1.197089433670044
12310,1,96,118,0.003977637737989426
12311,1,96,119,0.02759380452334881
12312,1,96,120,0.0026401011273264885
12313,1,96,121,0.019525539129972458
12314,1,96,122,0.015876680612564087
12315,1,96,123,0.018020540475845337
12316,1,96,124,0.08197444677352905
12317,1,96,125,0.06593822687864304
12318,1,96,126,0.00971777830272913
12319,1,97,0,0.03847471624612808
12320,1,97,1,0.02573949657380581
12321,1,97,2,0.01602916419506073
12322,1,97,3,0.013033810071647167
12323,1,97,4,0.022515591233968735
12324,1,97,5,0.00823949370533228
12325,1,97,6,0.02364668808877468
12326,1,97,7,0.015748638659715652
12327,1,97,8,0.011173313483595848
12328,1,97,9,0.0360967293381691
12329,1,97,10,0.019375022500753403
12330,1,97,11,0.005343720316886902
12331,1,97,12,0.060542695224285126
12332,1,97,13,0.03050599992275238
12333,1,97,14,0.003397757885977626
12334,1,97,15,0.009624362923204899
12335,1,97,16,0.006535891909152269
12336,1,97,17,0.004038727376610041
12337,1,97,18,0.11837837100028992
12338,1,97,19,0.005200786516070366
12339,1,97,20,0.00898281205445528
12340,1,97,21,0.007695922628045082
12341,1,97,22,0.0035503199324011803
12342,1,97,23,0.003361017908900976
12343,1,97,24,0.00500459922477603
12344,1,97,25,0.002311206888407469
12345,1,97,26,0.0057727741077542305
12346,1,97,27,0.012939153239130974
12347,1,97,28,0.003410602919757366
12348,1,97,29,0.005491216666996479
12349,1,97,30,1.1144623756408691
12350,1,97,31,0.005090361461043358
12351,1,97,32,0.01646193116903305
12352,1,97,33,0.005141591187566519
12353,1,97,34,0.0073130447417497635
12354,1,97,35,0.007080242969095707
12355,1,97,36,1.6578361988067627
12356,1,97,37,0.00950600951910019
12357,1,97,38,0.003807435743510723
12358,1,97,39,0.006217287387698889
12359,1,97,40,0.015848763287067413
12360,1,97,41,0.004274415317922831
12361,1,97,42,0.018557950854301453
12362,1,97,43,0.044264208525419235
12363,1,97,44,0.00770404702052474
12364,1,97,45,0.047398388385772705
12365,1,97,46,0.0025466112419962883
12366,1,97,47,0.004235518164932728
12367,1,97,48,0.013096087612211704
12368,1,97,49,0.17167805135250092
12369,1,97,50,0.0186652522534132
12370,1,97,51,0.005714973900467157
12371,1,97,52,0.07261031866073608
12372,1,97,53,0.04408709704875946
12373,1,97,54,0.004989061504602432
12374,1,97,55,0.04869721084833145
12375,1,97,56,0.028515800833702087
12376,1,97,57,0.011115847155451775
12377,1,97,58,0.006782760843634605
12378,1,97,59,0.010744623839855194
12379,1,97,60,0.008104315958917141
12380,1,97,61,0.024293124675750732
12381,1,97,62,0.009083159267902374
12382,1,97,63,0.00938316062092781
12383,1,97,64,0.0054120151326060295
12384,1,97,65,0.0065175630152225494
12385,1,97,66,0.0036823421251028776
12386,1,97,67,0.003590343054383993
12387,1,97,68,0.0020889658480882645
12388,1,97,69,0.0667467713356018
12389,1,97,70,0.007071483414620161
12390,1,97,71,0.0026984692085534334
12391,1,97,72,0.004009533207863569
12392,1,97,73,0.6966107487678528
12393,1,97,74,0.002990381559357047
12394,1,97,75,0.04899454116821289
12395,1,97,76,2.1428236961364746
12396,1,97,77,0.0054511078633368015
12397,1,97,78,0.00374783668667078
12398,1,97,79,0.0013825594214722514
12399,1,97,80,0.5854648947715759
12400,1,97,81,0.0212850384414196
12401,1,97,82,0.00423311535269022
12402,1,97,83,0.004018076695501804
12403,1,97,84,0.0052240509539842606
12404,1,97,85,0.0030467896722257137
12405,1,97,86,0.004855395294725895
12406,1,97,87,0.002955163363367319
12407,1,97,88,0.003869465319439769
12408,1,97,89,0.0021057608537375927
12409,1,97,90,0.0020951363258063793
12410,1,97,91,0.0030553569085896015
12411,1,97,92,0.0038569108583033085
12412,1,97,93,0.0019949786365032196
12413,1,97,94,0.0026569771580398083
12414,1,97,95,0.0017412279266864061
12415,1,97,96,0.001508728601038456
12416,1,97,97,0.0025948178954422474
12417,1,97,98,0.0028796098195016384
12418,1,97,99,0.0012329383753240108
12419,1,97,100,0.0022042463533580303
12420,1,97,101,0.0063683269545435905
12421,1,97,102,0.0010981473606079817
12422,1,97,103,0.0028340290300548077
12423,1,97,104,0.0026493361219763756
12424,1,97,105,0.026829496026039124
12425,1,97,106,0.0050125434063375
12426,1,97,107,0.0010276495013386011
12427,1,97,108,0.19115665555000305
12428,1,97,109,0.0025704074651002884
12429,1,97,110,0.08479410409927368
12430,1,97,111,0.003244815394282341
12431,1,97,112,0.0017834053141996264
12432,1,97,113,0.35388052463531494
12433,1,97,114,0.004461380187422037
12434,1,97,115,0.001159463543444872
12435,1,97,116,0.0024575451388955116
12436,1,97,117,0.0014255541609600186
12437,1,97,118,0.0025117602199316025
12438,1,97,119,0.0007100148359313607
12439,1,97,120,0.00283944234251976
12440,1,97,121,0.0043136077001690865
12441,1,97,122,0.0034645202104002237
12442,1,97,123,0.0020974844228476286
12443,1,97,124,0.004658618476241827
12444,1,97,125,0.004576303996145725
12445,1,97,126,0.04616939648985863
12446,1,98,0,0.0007949736318551004
12447,1,98,1,0.0012216954492032528
12448,1,98,2,0.000886830035597086
12449,1,98,3,0.004623430781066418
12450,1,98,4,0.0010596155188977718
12451,1,98,5,0.002847247291356325
12452,1,98,6,0.0009546021465212107
12453,1,98,7,0.0014721413608640432
12454,1,98,8,0.0004971757298335433
12455,1,98,9,0.0009618189069442451
12456,1,98,10,0.059624768793582916
12457,1,98,11,0.001756096025928855
12458,1,98,12,0.0017966370796784759
12459,1,98,13,0.04019169509410858
12460,1,98,14,0.0006853676168248057
12461,1,98,15,0.0073688458651304245
12462,1,98,16,0.00048742422950454056
12463,1,98,17,0.03527740016579628
12464,1,98,18,0.001976126804947853
12465,1,98,19,0.0026711788959801197
12466,1,98,20,0.006276859901845455
12467,1,98,21,0.03907682001590729
12468,1,98,22,0.010597056709229946
12469,1,98,23,0.001819429686293006
12470,1,98,24,0.004242583643645048
12471,1,98,25,0.18031570315361023
12472,1,98,26,0.0009919789154082537
12473,1,98,27,0.04371748864650726
12474,1,98,28,0.0030301802325993776
12475,1,98,29,0.0014585080789402127
12476,1,98,30,0.002982249716296792
12477,1,98,31,0.001759190927259624
12478,1,98,32,0.0030432837083935738
12479,1,98,33,0.0017845610855147243
12480,1,98,34,0.06189221143722534
12481,1,98,35,0.004440102260559797
12482,1,98,36,0.08293073624372482
12483,1,98,37,0.0033724335953593254
12484,1,98,38,0.0009660699870437384
12485,1,98,39,0.005429077427834272
12486,1,98,40,0.5526645183563232
12487,1,98,41,0.0021105525083839893
12488,1,98,42,0.014689573086798191
12489,1,98,43,0.0007737093255855143
12490,1,98,44,0.00184470578096807
12491,1,98,45,0.0016106447437778115
12492,1,98,46,0.0383693166077137
12493,1,98,47,0.017492536455392838
12494,1,98,48,0.0013898952165618539
12495,1,98,49,0.019906770437955856
12496,1,98,50,0.0008943540742620826
12497,1,98,51,0.0005374076426960528
12498,1,98,52,0.005702049005776644
12499,1,98,53,0.0005262079648673534
12500,1,98,54,0.0006839768029749393
12501,1,98,55,0.0006645687390118837
12502,1,98,56,0.0007124834810383618
12503,1,98,57,0.00045828078873455524
12504,1,98,58,0.0007347209611907601
12505,1,98,59,0.008561694994568825
12506,1,98,60,0.001838970580138266
12507,1,98,61,0.0005039794486947358
12508,1,98,62,0.00045413296902552247
12509,1,98,63,1.598769187927246
12510,1,98,64,0.0006118956953287125
12511,1,98,65,0.0008436259813606739
12512,1,98,66,0.001220228150486946
12513,1,98,67,0.0017102340934798121
12514,1,98,68,0.0006758900126442313
12515,1,98,69,0.12889593839645386
12516,1,98,70,0.0006185909151099622
12517,1,98,71,0.03212721645832062
12518,1,98,72,0.004588436335325241
12519,1,98,73,0.05374564975500107
12520,1,98,74,0.00379255716688931
12521,1,98,75,0.0036342714447528124
12522,1,98,76,0.0007094022585079074
12523,1,98,77,0.6900702118873596
12524,1,98,78,0.0017266881186515093
12525,1,98,79,0.0029815328307449818
12526,1,98,80,0.0010571866296231747
12527,1,98,81,0.0017336701275780797
12528,1,98,82,0.0008088801405392587
12529,1,98,83,0.0011673287954181433
12530,1,98,84,0.0007567587308585644
12531,1,98,85,0.0007929338607937098
12532,1,98,86,2.112514019012451
12533,1,98,87,0.0038313386030495167
12534,1,98,88,0.9875582456588745
12535,1,98,89,0.00460302596911788
12536,1,98,90,0.0018417391693219543
12537,1,98,91,0.00280163181014359
12538,1,98,92,0.01032694149762392
12539,1,98,93,0.047129034996032715
