global_batch,stage_n,epoch_in_stage,batch_idx,loss_batch
7475,1,58,51,0.02146533876657486
7476,1,58,52,0.0035650571808218956
7477,1,58,53,0.005644352175295353
7478,1,58,54,0.0031198784708976746
7479,1,58,55,0.026204925030469894
7480,1,58,56,0.00812483113259077
7481,1,58,57,0.008647402748465538
7482,1,58,58,0.039247237145900726
7483,1,58,59,0.008287377655506134
7484,1,58,60,0.008163481950759888
7485,1,58,61,0.004399889148771763
7486,1,58,62,0.020309098064899445
7487,1,58,63,0.002952452516183257
7488,1,58,64,0.012736238539218903
7489,1,58,65,0.001637361361645162
7490,1,58,66,0.008290082216262817
7491,1,58,67,0.0008627414936199784
7492,1,58,68,0.0016645590076223016
7493,1,58,69,0.0035779112949967384
7494,1,58,70,0.032411906868219376
7495,1,58,71,0.006123348604887724
7496,1,58,72,0.0061780354008078575
7497,1,58,73,0.03717628866434097
7498,1,58,74,0.3851779103279114
7499,1,58,75,0.003312401007860899
7500,1,58,76,0.003716060658916831
7501,1,58,77,0.001967379590496421
7502,1,58,78,0.005647940561175346
7503,1,58,79,0.0023195254616439342
7504,1,58,80,0.0017379578202962875
7505,1,58,81,0.000988575629889965
7506,1,58,82,0.00251050665974617
7507,1,58,83,0.12554721534252167
7508,1,58,84,0.0315837636590004
7509,1,58,85,0.001430165022611618
7510,1,58,86,0.004009691532701254
7511,1,58,87,0.0022520439233630896
7512,1,58,88,0.0033335217740386724
7513,1,58,89,0.004780144896358252
7514,1,58,90,0.0016008835518732667
7515,1,58,91,0.12968328595161438
7516,1,58,92,0.006764084100723267
7517,1,58,93,0.003245648695155978
7518,1,58,94,0.008959529921412468
7519,1,58,95,0.002054228214547038
7520,1,58,96,0.005986697506159544
7521,1,58,97,0.003288546111434698
7522,1,58,98,0.0385458804666996
7523,1,58,99,0.0062973638996481895
7524,1,58,100,0.0073742312379181385
7525,1,58,101,0.002720234915614128
7526,1,58,102,0.002522098831832409
7527,1,58,103,0.008314594626426697
7528,1,58,104,0.004119033459573984
7529,1,58,105,0.005735337268561125
7530,1,58,106,0.010247228667140007
7531,1,58,107,0.024765610694885254
7532,1,58,108,0.000605685287155211
7533,1,58,109,0.0020652194507420063
7534,1,58,110,0.0024499574210494757
7535,1,58,111,0.0027421750128269196
7536,1,58,112,0.011240072548389435
7537,1,58,113,0.023376915603876114
7538,1,58,114,0.009101161733269691
7539,1,58,115,0.060891009867191315
7540,1,58,116,0.006672493647783995
7541,1,58,117,0.015504849143326283
7542,1,58,118,0.0042601036839187145
7543,1,58,119,0.010920144617557526
7544,1,58,120,0.044057779014110565
7545,1,58,121,0.027192536741495132
7546,1,58,122,1.915571928024292
7547,1,58,123,0.034371376037597656
7548,1,58,124,0.003105541691184044
7549,1,58,125,1.3151190280914307
7550,1,58,126,0.05100073665380478
7551,1,58,127,0.049105387181043625
7552,1,59,0,0.01890045776963234
7553,1,59,1,0.06670191884040833
7554,1,59,2,0.04657513648271561
7555,1,59,3,0.019047444686293602
7556,1,59,4,0.04769784212112427
7557,1,59,5,0.03829091414809227
7558,1,59,6,0.019855286926031113
7559,1,59,7,0.06080055609345436
7560,1,59,8,0.03568980097770691
7561,1,59,9,0.013820434920489788
7562,1,59,10,0.007222963497042656
7563,1,59,11,0.040063515305519104
7564,1,59,12,0.010875007137656212
7565,1,59,13,0.012791741639375687
7566,1,59,14,0.05568133294582367
7567,1,59,15,0.07229826599359512
7568,1,59,16,0.02328520268201828
7569,1,59,17,0.0050757527351379395
7570,1,59,18,0.01008930616080761
7571,1,59,19,0.048519790172576904
7572,1,59,20,0.003965697251260281
7573,1,59,21,0.010374704375863075
7574,1,59,22,0.006121429614722729
7575,1,59,23,0.008265547454357147
7576,1,59,24,0.02534225955605507
7577,1,59,25,0.0029725292697548866
7578,1,59,26,0.807600200176239
7579,1,59,27,0.010539044626057148
7580,1,59,28,0.003653989639133215
7581,1,59,29,0.026744477450847626
7582,1,59,30,0.004339876584708691
7583,1,59,31,0.005413840524852276
7584,1,59,32,0.0027430271729826927
7585,1,59,33,0.6409229636192322
7586,1,59,34,0.004595859907567501
7587,1,59,35,0.002599762286990881
7588,1,59,36,0.0025189118459820747
7589,1,59,37,3.0059123039245605
7590,1,59,38,0.0032982018310576677
7591,1,59,39,0.004004356451332569
7592,1,59,40,0.047909341752529144
7593,1,59,41,0.008185182698071003
7594,1,59,42,0.006165683269500732
7595,1,59,43,0.008829224854707718
7596,1,59,44,0.009136063978075981
7597,1,59,45,0.005848750937730074
7598,1,59,46,0.00424271821975708
7599,1,59,47,0.003103105816990137
7600,1,59,48,0.008266616612672806
7601,1,59,49,0.004864768125116825
7602,1,59,50,0.009687015786767006
7603,1,59,51,1.8496620655059814
7604,1,59,52,1.2665131092071533
7605,1,59,53,0.12197919189929962
7606,1,59,54,0.012908362783491611
7607,1,59,55,0.017315726727247238
7608,1,59,56,0.007361230440437794
7609,1,59,57,0.01028449647128582
7610,1,59,58,0.01207650825381279
7611,1,59,59,0.012295013293623924
7612,1,59,60,0.011109462007880211
7613,1,59,61,0.0032153206411749125
7614,1,59,62,0.020693540573120117
7615,1,59,63,0.0053949905559420586
7616,1,59,64,0.389422208070755
7617,1,59,65,0.006892438977956772
7618,1,59,66,0.25614529848098755
7619,1,59,67,0.010458391159772873
7620,1,59,68,0.003386005060747266
7621,1,59,69,0.008047697134315968
7622,1,59,70,0.12575283646583557
7623,1,59,71,0.02486298605799675
7624,1,59,72,0.06455408781766891
7625,1,59,73,0.00876461248844862
7626,1,59,74,0.053569987416267395
7627,1,59,75,0.010071060620248318
7628,1,59,76,0.006700723432004452
7629,1,59,77,0.01331701036542654
7630,1,59,78,0.004856068175286055
7631,1,59,79,0.056527215987443924
7632,1,59,80,0.003874375019222498
7633,1,59,81,0.029285144060850143
7634,1,59,82,0.04788617417216301
7635,1,59,83,0.0653703436255455
7636,1,59,84,0.004414445720613003
7637,1,59,85,0.004288990516215563
7638,1,59,86,0.004224938340485096
7639,1,59,87,0.0033308311831206083
7640,1,59,88,0.003242758335545659
7641,1,59,89,0.005981661379337311
7642,1,59,90,0.03975760191679001
7643,1,59,91,0.005410371348261833
7644,1,59,92,0.017542976886034012
7645,1,59,93,0.002988042775541544
7646,1,59,94,0.0022577124182134867
7647,1,59,95,0.03431529924273491
7648,1,59,96,0.006742354482412338
7649,1,59,97,0.006636056583374739
7650,1,59,98,0.032144755125045776
7651,1,59,99,0.004109355621039867
7652,1,59,100,0.0049449373036623
7653,1,59,101,0.006769080646336079
7654,1,59,102,0.004599082283675671
7655,1,59,103,0.007892049849033356
7656,1,59,104,0.005233282223343849
7657,1,59,105,0.0032236729748547077
7658,1,59,106,0.0056795841082930565
7659,1,59,107,0.005771242547780275
7660,1,59,108,0.0021400046534836292
7661,1,59,109,0.00561117148026824
7662,1,59,110,0.0015199584886431694
7663,1,59,111,0.005349485203623772
7664,1,59,112,0.0009037918061949313
7665,1,59,113,0.002607243601232767
7666,1,59,114,0.0028074802830815315
7667,1,59,115,0.0017323927022516727
7668,1,59,116,0.002262928057461977
7669,1,59,117,0.0018903770251199603
7670,1,59,118,0.001790662994608283
7671,1,59,119,0.0015445089666172862
7672,1,59,120,0.0006790058105252683
7673,1,59,121,0.0032850224524736404
7674,1,59,122,0.003329657018184662
7675,1,59,123,0.0019095527241006494
7676,1,59,124,0.0030870377086102962
7677,1,59,125,0.0014466482680290937
7678,1,59,126,0.00259572546929121
7679,1,59,127,0.0036646693479269743
7680,1,60,0,0.0034208751749247313
7681,1,60,1,0.002698606112971902
7682,1,60,2,0.015645351260900497
7683,1,60,3,0.008131908252835274
7684,1,60,4,0.002237341832369566
7685,1,60,5,0.041166238486766815
7686,1,60,6,0.006057099439203739
7687,1,60,7,0.06562571227550507
7688,1,60,8,0.019269585609436035
7689,1,60,9,0.008686746470630169
7690,1,60,10,0.03293263167142868
7691,1,60,11,0.17978888750076294
7692,1,60,12,0.005016055423766375
7693,1,60,13,0.03668744117021561
7694,1,60,14,0.03686142712831497
7695,1,60,15,0.006815832573920488
7696,1,60,16,0.11329064518213272
7697,1,60,17,0.042062945663928986
7698,1,60,18,0.027390357106924057
7699,1,60,19,0.009939498268067837
7700,1,60,20,0.051581010222435
7701,1,60,21,0.013782499358057976
7702,1,60,22,0.007871819660067558
7703,1,60,23,0.03608378395438194
7704,1,60,24,0.018881037831306458
7705,1,60,25,0.009030558168888092
7706,1,60,26,0.02703273296356201
7707,1,60,27,0.01292459387332201
7708,1,60,28,0.005879255943000317
7709,1,60,29,0.01898597553372383
7710,1,60,30,1.2207928895950317
7711,1,60,31,1.8508151769638062
7712,1,60,32,0.018908903002738953
7713,1,60,33,0.13403460383415222
7714,1,60,34,0.009673668071627617
7715,1,60,35,0.023143207654356956
7716,1,60,36,0.2660798728466034
7717,1,60,37,0.009388187900185585
7718,1,60,38,0.01803029514849186
7719,1,60,39,0.008325086906552315
7720,1,60,40,0.02649155631661415
7721,1,60,41,0.011045479215681553
7722,1,60,42,0.005327040329575539
7723,1,60,43,0.019955478608608246
7724,1,60,44,0.039008259773254395
7725,1,60,45,1.2727125883102417
7726,1,60,46,0.005051345564424992
7727,1,60,47,0.015412135049700737
7728,1,60,48,0.008948342874646187
7729,1,60,49,0.01762639917433262
7730,1,60,50,0.0072399042546749115
7731,1,60,51,0.02623874321579933
7732,1,60,52,0.05547104775905609
7733,1,60,53,0.00404809694737196
7734,1,60,54,0.011449918150901794
7735,1,60,55,0.007543943822383881
7736,1,60,56,0.009179752320051193
7737,1,60,57,0.07059390842914581
7738,1,60,58,0.016212746500968933
7739,1,60,59,0.005828483030200005
7740,1,60,60,0.024280788376927376
7741,1,60,61,0.007775990758091211
7742,1,60,62,0.012811731547117233
7743,1,60,63,0.017284315079450607
7744,1,60,64,0.005744474940001965
7745,1,60,65,0.665452241897583
7746,1,60,66,0.028115976601839066
7747,1,60,67,0.0021367897279560566
7748,1,60,68,0.00839493703097105
7749,1,60,69,0.06806965172290802
7750,1,60,70,0.0039038099348545074
7751,1,60,71,0.014048146083950996
7752,1,60,72,0.005228332243859768
7753,1,60,73,0.012326608411967754
7754,1,60,74,0.038939401507377625
7755,1,60,75,0.05043341591954231
7756,1,60,76,0.008339142426848412
7757,1,60,77,0.00468980148434639
7758,1,60,78,0.0042116520926356316
7759,1,60,79,0.002776279579848051
7760,1,60,80,0.003809393150731921
7761,1,60,81,0.007319011725485325
7762,1,60,82,0.012533698230981827
7763,1,60,83,0.004887198563665152
7764,1,60,84,0.0024026839528232813
7765,1,60,85,0.029201600700616837
7766,1,60,86,0.048618242144584656
7767,1,60,87,0.01076741237193346
7768,1,60,88,0.002750800456851721
7769,1,60,89,0.004142113961279392
7770,1,60,90,0.005948981270194054
7771,1,60,91,0.0019551385194063187
7772,1,60,92,0.007418639026582241
7773,1,60,93,0.0015047029592096806
7774,1,60,94,0.004004203714430332
7775,1,60,95,0.0032106409780681133
7776,1,60,96,0.0029893824830651283
7777,1,60,97,0.0013151392340660095
7778,1,60,98,0.00200540479272604
7779,1,60,99,0.0752091184258461
7780,1,60,100,0.0013577602803707123
7781,1,60,101,0.0038614580407738686
7782,1,60,102,0.00347829214297235
7783,1,60,103,0.003369141835719347
7784,1,60,104,0.010111812502145767
7785,1,60,105,0.0020751343108713627
7786,1,60,106,0.0528838187456131
7787,1,60,107,0.0011984070297330618
7788,1,60,108,0.004433156922459602
7789,1,60,109,0.002160756615921855
7790,1,60,110,0.001234658295288682
7791,1,60,111,0.0025977622717618942
7792,1,60,112,0.0009484265465289354
7793,1,60,113,3.0026519298553467
7794,1,60,114,0.032092414796352386
7795,1,60,115,0.0026723674964159727
7796,1,60,116,0.0014122368302196264
7797,1,60,117,0.02549261413514614
7798,1,60,118,0.0015524316113442183
7799,1,60,119,0.0026276244316250086
7800,1,60,120,0.002446493599563837
7801,1,60,121,0.026215102523565292
7802,1,60,122,0.003215327626094222
7803,1,60,123,0.0009324994753114879
7804,1,60,124,0.00414732750505209
7805,1,60,125,0.0035649314522743225
7806,1,60,126,0.001839593518525362
7807,1,60,127,0.004138574935495853
7808,1,61,0,0.0007870543049648404
7809,1,61,1,0.00315074622631073
7810,1,61,2,0.024635406211018562
7811,1,61,3,0.0019165098201483488
7812,1,61,4,0.0011463165283203125
7813,1,61,5,0.04733625426888466
7814,1,61,6,0.004451300948858261
7815,1,61,7,0.09779758751392365
7816,1,61,8,1.8527376651763916
7817,1,61,9,0.014781170524656773
7818,1,61,10,0.05304232984781265
7819,1,61,11,0.003917724825441837
7820,1,61,12,0.05156785249710083
7821,1,61,13,0.004500816576182842
7822,1,61,14,0.008893445134162903
7823,1,61,15,0.00796680711209774
7824,1,61,16,0.013472596183419228
7825,1,61,17,0.006486294791102409
7826,1,61,18,0.02751687914133072
7827,1,61,19,0.04013487696647644
7828,1,61,20,0.012231474742293358
7829,1,61,21,0.006355559453368187
7830,1,61,22,0.015191220678389072
7831,1,61,23,0.017610114067792892
7832,1,61,24,0.01000647246837616
7833,1,61,25,0.022476810961961746
7834,1,61,26,0.01701154187321663
7835,1,61,27,0.010642451234161854
7836,1,61,28,0.011903423815965652
7837,1,61,29,0.6666736602783203
7838,1,61,30,0.13113310933113098
7839,1,61,31,0.005440311506390572
7840,1,61,32,0.006820875220000744
7841,1,61,33,0.002842644229531288
7842,1,61,34,0.011735440231859684
7843,1,61,35,0.03924160078167915
7844,1,61,36,0.009203854948282242
7845,1,61,37,0.26135310530662537
7846,1,61,38,0.008206140249967575
7847,1,61,39,0.006712263450026512
7848,1,61,40,0.0076081459410488605
7849,1,61,41,0.04358021914958954
7850,1,61,42,0.05885059013962746
7851,1,61,43,0.005289219319820404
7852,1,61,44,0.031366027891635895
7853,1,61,45,0.012623999267816544
7854,1,61,46,0.012329957447946072
7855,1,61,47,0.021108873188495636
7856,1,61,48,0.005976643413305283
7857,1,61,49,0.012017623521387577
7858,1,61,50,0.00738910399377346
7859,1,61,51,0.004438220988959074
7860,1,61,52,0.012445490807294846
7861,1,61,53,0.0047005293890833855
7862,1,61,54,0.005388445220887661
7863,1,61,55,0.004995299037545919
7864,1,61,56,0.004079743288457394
7865,1,61,57,0.0023005057591944933
7866,1,61,58,0.00820448249578476
7867,1,61,59,0.3725111782550812
7868,1,61,60,0.0023601381108164787
7869,1,61,61,0.0027209827676415443
7870,1,61,62,0.002435490721836686
7871,1,61,63,0.006193738896399736
7872,1,61,64,0.003309619380161166
7873,1,61,65,0.002165469340980053
7874,1,61,66,0.0012614006409421563
7875,1,61,67,0.7858136892318726
7876,1,61,68,0.0011538261314854026
7877,1,61,69,0.003054104745388031
7878,1,61,70,0.0015947415959089994
7879,1,61,71,0.008008016273379326
7880,1,61,72,0.007322299759835005
7881,1,61,73,0.009658120572566986
7882,1,61,74,0.0030877613462507725
7883,1,61,75,0.005506426095962524
7884,1,61,76,0.007211386691778898
7885,1,61,77,0.004084877669811249
7886,1,61,78,0.05113477259874344
7887,1,61,79,0.004866055212914944
7888,1,61,80,0.002051709685474634
7889,1,61,81,0.0027825485449284315
7890,1,61,82,0.03189009428024292
7891,1,61,83,0.002936443081125617
7892,1,61,84,0.002210234059020877
7893,1,61,85,0.0030155847780406475
7894,1,61,86,0.024774404242634773
7895,1,61,87,0.0016847834922373295
7896,1,61,88,0.044396623969078064
7897,1,61,89,0.005566831678152084
7898,1,61,90,0.0053609516471624374
7899,1,61,91,1.2578871250152588
7900,1,61,92,0.006102140061557293
7901,1,61,93,0.005382474511861801
7902,1,61,94,0.0017666047206148505
7903,1,61,95,0.0018278516363352537
7904,1,61,96,3.00433349609375
7905,1,61,97,0.00543576292693615
7906,1,61,98,0.0021491532679647207
7907,1,61,99,0.1259346604347229
7908,1,61,100,0.012980946339666843
7909,1,61,101,0.0035039212089031935
7910,1,61,102,0.003114033490419388
7911,1,61,103,0.02152860537171364
7912,1,61,104,0.0017413969617336988
7913,1,61,105,0.09303313493728638
7914,1,61,106,0.003977672662585974
7915,1,61,107,0.004693738184869289
7916,1,61,108,0.0033061730209738016
7917,1,61,109,0.009802799671888351
7918,1,61,110,0.0025533565785735846
7919,1,61,111,0.007095279172062874
7920,1,61,112,0.0083230622112751
7921,1,61,113,0.01662500575184822
7922,1,61,114,0.007065715733915567
7923,1,61,115,0.0061070979572832584
7924,1,61,116,0.0026208627969026566
7925,1,61,117,0.0015970236854627728
7926,1,61,118,0.0060254656709730625
7927,1,61,119,0.0038146525621414185
7928,1,61,120,0.0329652801156044
7929,1,61,121,0.0024434467777609825
7930,1,61,122,0.006712774746119976
7931,1,61,123,0.005020037293434143
7932,1,61,124,0.01323742140084505
7933,1,61,125,0.0009667936246842146
7934,1,61,126,0.011626780033111572
7935,1,61,127,0.039605408906936646
7936,1,62,0,0.010749971494078636
7937,1,62,1,0.006063106004148722
7938,1,62,2,0.07725365459918976
7939,1,62,3,0.008992660790681839
7940,1,62,4,0.041649386286735535
7941,1,62,5,0.01745455153286457
7942,1,62,6,0.003935712389647961
7943,1,62,7,0.03362683951854706
7944,1,62,8,0.006481443531811237
7945,1,62,9,0.0181952565908432
7946,1,62,10,0.012748955748975277
7947,1,62,11,0.00833413191139698
7948,1,62,12,0.013005902990698814
7949,1,62,13,0.0013974716421216726
7950,1,62,14,0.001940141897648573
7951,1,62,15,0.008915659040212631
7952,1,62,16,0.021235205233097076
7953,1,62,17,0.0029223663732409477
7954,1,62,18,0.784992516040802
7955,1,62,19,0.010203823447227478
7956,1,62,20,0.005473628640174866
7957,1,62,21,0.1349221169948578
7958,1,62,22,0.002789726946502924
7959,1,62,23,0.034470334649086
7960,1,62,24,0.0030613404233008623
7961,1,62,25,0.0008949770126491785
7962,1,62,26,0.0054079387336969376
7963,1,62,27,0.0071292445063591
7964,1,62,28,0.0023268256336450577
7965,1,62,29,0.0035779555328190327
7966,1,62,30,0.0016113223973661661
7967,1,62,31,0.004423654638230801
7968,1,62,32,0.004630242474377155
7969,1,62,33,0.6407409906387329
7970,1,62,34,0.005606569349765778
7971,1,62,35,0.003806360298767686
7972,1,62,36,0.003104844596236944
7973,1,62,37,0.007531424053013325
7974,1,62,38,0.007066851481795311
7975,1,62,39,0.0011879026424139738
7976,1,62,40,0.0009289000881835818
7977,1,62,41,0.0028519057668745518
7978,1,62,42,0.0032886150293052197
7979,1,62,43,0.005801417864859104
7980,1,62,44,0.005605942569673061
7981,1,62,45,0.0016091126017272472
7982,1,62,46,0.002610140945762396
7983,1,62,47,0.05844755470752716
7984,1,62,48,0.0014128878246992826
7985,1,62,49,0.0012957786675542593
7986,1,62,50,0.0018850696505978703
7987,1,62,51,0.36411014199256897
7988,1,62,52,0.001158930012024939
7989,1,62,53,0.2670426666736603
7990,1,62,54,0.0326542928814888
7991,1,62,55,0.018869804218411446
7992,1,62,56,0.012175271287560463
7993,1,62,57,0.11994554102420807
7994,1,62,58,0.006749963387846947
7995,1,62,59,0.006869162432849407
7996,1,62,60,0.03759298101067543
7997,1,62,61,0.0014234398258849978
7998,1,62,62,0.0022313157096505165
7999,1,62,63,0.035082053393125534
8000,1,62,64,0.0029211603105068207
8001,1,62,65,2.9984405040740967
8002,1,62,66,0.006199821829795837
8003,1,62,67,0.05330265313386917
8004,1,62,68,0.004983912222087383
8005,1,62,69,0.0043015205301344395
8006,1,62,70,0.009836256504058838
8007,1,62,71,0.013937592506408691
8008,1,62,72,0.004555419087409973
8009,1,62,73,0.010222602635622025
8010,1,62,74,0.00819365680217743
8011,1,62,75,0.0325143039226532
8012,1,62,76,0.0030478527769446373
8013,1,62,77,0.0073851789347827435
8014,1,62,78,0.0017765010707080364
8015,1,62,79,0.020060919225215912
8016,1,62,80,0.0017484234413132071
8017,1,62,81,0.008457607589662075
8018,1,62,82,0.00908968597650528
8019,1,62,83,0.004654764197766781
8020,1,62,84,0.004037574399262667
8021,1,62,85,0.03376776725053787
8022,1,62,86,0.014347302727401257
8023,1,62,87,1.8225409984588623
8024,1,62,88,0.018785253167152405
8025,1,62,89,0.004578290041536093
8026,1,62,90,0.11672446876764297
8027,1,62,91,0.010064917616546154
8028,1,62,92,0.0021654258016496897
8029,1,62,93,0.006098759360611439
8030,1,62,94,0.0540899895131588
8031,1,62,95,0.003962550312280655
8032,1,62,96,0.006315760314464569
8033,1,62,97,1.2523553371429443
8034,1,62,98,0.0047202566638588905
8035,1,62,99,0.0075471848249435425
8036,1,62,100,0.005901843775063753
8037,1,62,101,0.020555593073368073
8038,1,62,102,0.0022469027899205685
8039,1,62,103,0.004149695858359337
8040,1,62,104,0.007412976119667292
8041,1,62,105,0.011280730366706848
8042,1,62,106,0.031331416219472885
8043,1,62,107,0.007795770186930895
8044,1,62,108,0.020283106714487076
8045,1,62,109,0.057880230247974396
8046,1,62,110,0.0020542042329907417
8047,1,62,111,0.009779337793588638
8048,1,62,112,0.005457890219986439
8049,1,62,113,0.0048803105019032955
8050,1,62,114,0.013350285589694977
8051,1,62,115,0.0028645845595747232
8052,1,62,116,0.012716286815702915
8053,1,62,117,0.008086778223514557
8054,1,62,118,0.008696147240698338
8055,1,62,119,0.005632123909890652
8056,1,62,120,0.04106740653514862
8057,1,62,121,0.002130532870069146
8058,1,62,122,0.004037657752633095
8059,1,62,123,0.0012442943407222629
8060,1,62,124,0.0027743109967559576
8061,1,62,125,0.003900031093508005
8062,1,62,126,0.004924541339278221
8063,1,62,127,0.03862857073545456
8064,1,63,0,0.014497525990009308
8065,1,63,1,0.0027832533232867718
8066,1,63,2,0.005660439841449261
8067,1,63,3,0.006399739533662796
8068,1,63,4,0.0010438733734190464
8069,1,63,5,0.012356946244835854
8070,1,63,6,0.0026000398211181164
8071,1,63,7,0.062163904309272766
8072,1,63,8,0.030877431854605675
8073,1,63,9,0.009931926615536213
8074,1,63,10,0.045644257217645645
8075,1,63,11,0.009886590763926506
8076,1,63,12,0.025981472805142403
8077,1,63,13,0.025270706042647362
8078,1,63,14,0.01762997731566429
8079,1,63,15,0.053550079464912415
8080,1,63,16,0.0023110168986022472
8081,1,63,17,0.007820703089237213
8082,1,63,18,0.013684790581464767
8083,1,63,19,0.006654160097241402
8084,1,63,20,0.010183107107877731
8085,1,63,21,0.03214538097381592
8086,1,63,22,0.003530274610966444
8087,1,63,23,0.024178875610232353
8088,1,63,24,0.008972812443971634
8089,1,63,25,0.022655531764030457
8090,1,63,26,0.020382612943649292
8091,1,63,27,0.0035772479604929686
8092,1,63,28,0.006801387760788202
8093,1,63,29,0.03614584356546402
8094,1,63,30,0.0266652163118124
8095,1,63,31,0.021234821528196335
8096,1,63,32,0.010649441741406918
8097,1,63,33,0.004291682969778776
8098,1,63,34,0.006154501345008612
8099,1,63,35,0.007502894848585129
8100,1,63,36,0.004653134383261204
8101,1,63,37,0.0022804769687354565
8102,1,63,38,0.02625986374914646
8103,1,63,39,0.0018024276942014694
8104,1,63,40,0.26809191703796387
8105,1,63,41,0.0010832317639142275
8106,1,63,42,0.0015060154255479574
8107,1,63,43,0.03496207296848297
8108,1,63,44,0.0010030432604253292
8109,1,63,45,0.008655894547700882
8110,1,63,46,0.0035802582278847694
8111,1,63,47,0.025654926896095276
8112,1,63,48,0.006635209545493126
8113,1,63,49,0.013946056365966797
8114,1,63,50,0.001279648975469172
8115,1,63,51,0.043991345912218094
8116,1,63,52,0.00224459171295166
8117,1,63,53,0.0031789399217814207
8118,1,63,54,0.0031999596394598484
8119,1,63,55,1.231806755065918
8120,1,63,56,0.019232017919421196
8121,1,63,57,0.00086304044816643
8122,1,63,58,0.0024067081976681948
8123,1,63,59,0.0008390010334551334
8124,1,63,60,0.09155099093914032
8125,1,63,61,0.0006814448279328644
8126,1,63,62,0.005918617360293865
8127,1,63,63,0.0011686526704579592
8128,1,63,64,0.008952266536653042
8129,1,63,65,0.01296345517039299
8130,1,63,66,0.007612982764840126
8131,1,63,67,0.006625431124120951
8132,1,63,68,0.004735908471047878
8133,1,63,69,0.0010717945406213403
8134,1,63,70,0.0030104604084044695
8135,1,63,71,0.0034188679419457912
8136,1,63,72,0.0060639879666268826
8137,1,63,73,0.002927779220044613
8138,1,63,74,0.0008072041673585773
8139,1,63,75,0.0073402682319283485
8140,1,63,76,0.0011952508939430118
8141,1,63,77,0.037585917860269547
8142,1,63,78,0.004441515076905489
8143,1,63,79,0.009497229009866714
8144,1,63,80,0.0027320166118443012
8145,1,63,81,0.011510451324284077
8146,1,63,82,0.0013879723846912384
8147,1,63,83,0.6789875030517578
8148,1,63,84,0.1440185308456421
8149,1,63,85,0.01176772452890873
8150,1,63,86,0.002598000690340996
8151,1,63,87,0.00791720300912857
8152,1,63,88,0.02893143519759178
8153,1,63,89,0.001371254213154316
8154,1,63,90,0.04568236321210861
8155,1,63,91,0.004304253030568361
8156,1,63,92,1.8450183868408203
8157,1,63,93,0.01929691806435585
8158,1,63,94,0.0016637531807646155
8159,1,63,95,0.03161215782165527
8160,1,63,96,0.006648790091276169
8161,1,63,97,0.017489604651927948
8162,1,63,98,0.019274557009339333
8163,1,63,99,0.013970796950161457
8164,1,63,100,0.003382080001756549
8165,1,63,101,0.011157859116792679
8166,1,63,102,0.06309692561626434
8167,1,63,103,0.004659268073737621
8168,1,63,104,0.0158471018075943
8169,1,63,105,0.006718930788338184
8170,1,63,106,0.007031786255538464
8171,1,63,107,0.1351846307516098
8172,1,63,108,0.008158962242305279
8173,1,63,109,3.0058984756469727
8174,1,63,110,0.008413842879235744
8175,1,63,111,0.007599611300975084
8176,1,63,112,0.006637933664023876
8177,1,63,113,0.010569721460342407
8178,1,63,114,0.004615770652890205
8179,1,63,115,0.8329282999038696
8180,1,63,116,0.0060831536538898945
8181,1,63,117,0.007376560941338539
8182,1,63,118,0.008369248360395432
8183,1,63,119,0.008981787599623203
8184,1,63,120,0.009126708842813969
8185,1,63,121,0.02736278623342514
8186,1,63,122,0.010560629889369011
8187,1,63,123,0.08934548497200012
8188,1,63,124,0.00148901273496449
8189,1,63,125,0.37385401129722595
8190,1,63,126,0.0034207983408123255
8191,1,63,127,0.03507460281252861
8192,1,64,0,0.003847310785204172
8193,1,64,1,0.0066591547802090645
8194,1,64,2,0.0035380416084080935
8195,1,64,3,0.024242766201496124
8196,1,64,4,0.014614829793572426
8197,1,64,5,0.006227408070117235
8198,1,64,6,1.2335460186004639
8199,1,64,7,0.008479061536490917
8200,1,64,8,0.0027126865461468697
8201,1,64,9,0.005376904271543026
8202,1,64,10,0.00097746925894171
8203,1,64,11,0.006087225861847401
8204,1,64,12,0.004983971826732159
8205,1,64,13,0.005814599804580212
8206,1,64,14,0.01536623202264309
8207,1,64,15,0.0033379525411874056
8208,1,64,16,0.06280650943517685
8209,1,64,17,0.0065706949681043625
8210,1,64,18,0.009671620093286037
8211,1,64,19,0.0034526705276221037
8212,1,64,20,0.03705901652574539
8213,1,64,21,0.005516846664249897
8214,1,64,22,0.009015069343149662
8215,1,64,23,0.005361394956707954
8216,1,64,24,0.08728545159101486
8217,1,64,25,0.019694533199071884
8218,1,64,26,0.7631802558898926
8219,1,64,27,0.017937861382961273
8220,1,64,28,0.03026607446372509
8221,1,64,29,0.004312672186642885
8222,1,64,30,0.010464195162057877
8223,1,64,31,0.020919565111398697
8224,1,64,32,0.011132476851344109
8225,1,64,33,0.013016851618885994
8226,1,64,34,0.031321991235017776
8227,1,64,35,0.004815613850951195
8228,1,64,36,0.04761100560426712
8229,1,64,37,0.010516495443880558
8230,1,64,38,0.007570125628262758
8231,1,64,39,0.16155922412872314
8232,1,64,40,0.031439490616321564
8233,1,64,41,0.16360516846179962
8234,1,64,42,0.034372903406620026
8235,1,64,43,0.36132216453552246
8236,1,64,44,0.009746390394866467
8237,1,64,45,0.02797059342265129
8238,1,64,46,0.01009669154882431
8239,1,64,47,0.008721674792468548
8240,1,64,48,0.03627971559762955
8241,1,64,49,0.004607346840202808
